id,shap_B11,shap_B12,shap_B2,shap_B3,shap_B4,shap_B5,shap_B6,shap_B8,shap_BSI,shap_BSI_Mean,shap_Clay_Ratio,shap_Iron_Ratio,shap_MNDWI,shap_MNDWI_Variance,shap_NDTI,shap_NDVI,shap_NDVI_Entropy,shap_NDVI_Variance,shap_NDWI,shap_dist_to_road_km
2944,0.3494786,0.01243476,-0.35018942,-1.350304,0.027622538,-0.20601806,0.4194615,0.16236815,0.0035622066,0.12643687,0.20893547,-0.3235041,0.16102988,0.057397433,0.094929315,-0.6512197,-0.13534221,0.32742667,0.050547533,-0.16309717
2945,0.34342074,0.013007151,-0.35779098,-1.3542482,0.02080948,-0.20538339,0.36473683,0.15238151,0.003207641,0.15459158,-0.1562989,-0.30708086,0.16749981,0.052222967,-0.024401778,-0.5644245,-0.13706776,0.34715506,-0.14838338,-0.17374365
2946,0.30141273,-0.013047472,-0.32799974,-1.3863801,0.018809034,-0.23871067,0.3883695,0.15737048,0.33037362,-0.019410746,0.21630466,0.23805594,0.11939641,0.11021104,0.040674075,-0.7186713,-0.15281385,0.32707784,-0.13990183,-0.24635254
2947,0.34925425,0.004283785,-0.35018942,-1.3680695,0.027622538,-0.2131176,0.41959825,0.15514463,-0.09776606,-0.093642704,0.17615108,-0.31703973,0.15935643,0.05304099,0.033246685,-0.7284411,-0.13853347,0.3179832,0.061282065,-0.17243987
2948,0.32564116,-0.07215251,-0.38655284,-1.4135689,-0.036381204,-0.20506072,0.43009472,0.13534653,0.07664049,-0.039583348,0.73837775,0.097339496,0.23013848,0.015984528,0.23944767,0.32250595,-0.14576532,0.20778921,0.07365059,-0.0926874
2949,0.36454296,-0.036164947,-0.42382482,-1.4714392,-0.032279253,-0.21121275,0.43766785,0.12724906,-0.35140243,-0.088850684,0.079882205,-0.09028602,0.08967079,0.015189882,0.07679202,0.25602195,-0.1455822,0.2366463,0.032937482,0.013229794
2950,0.36324155,-0.036907732,-0.4348144,-1.4695433,-0.030803798,-0.21349484,0.43719748,0.14064178,-0.3611824,-0.07869055,0.15123545,-0.29658988,0.01736964,-0.01028259,0.04678819,0.3836632,-0.14145975,0.22550789,0.08702916,-0.00123131
2951,0.30977044,-0.0520649,-0.3482959,-1.3994769,-0.011743309,-0.21272677,0.41403338,0.14810227,0.040970188,0.07397488,0.78784853,0.2430104,0.24399243,0.0395471,0.25586006,-0.62636936,-0.15439439,0.25288984,0.13894792,-0.1917733
2952,0.32986176,-0.017623063,-0.32110962,-1.4216195,0.0009694332,-0.22640207,0.42529738,0.15567024,0.02988528,0.05138319,0.13961524,0.085031524,0.22694889,0.09109687,0.018123372,-0.91685784,-0.13853139,0.2945066,0.10022233,-0.19781327
2953,0.30537575,-0.019177217,-0.33288506,-1.4090468,0.031773597,-0.2226949,0.37365645,0.12732318,0.0328584,0.083261944,-0.06271177,0.19455224,0.1387422,0.099884935,0.013174882,-0.73835164,-0.14974323,0.3576084,0.051473323,-0.20813988
2954,0.30904517,-0.043887306,-0.3446044,-1.3582958,0.001106591,-0.2127699,0.40574166,0.15775435,0.06973644,-0.046459876,0.79629016,0.23862341,0.24523896,0.056390524,0.24634303,-1.0286044,-0.16221176,0.2770083,0.112172306,-0.22118087
2955,0.34218967,-0.020095386,-0.33630714,-1.4247185,-0.00640862,-0.21618119,0.43090916,0.16472529,0.11188489,-0.09090144,0.4804473,-0.31616485,0.15443648,0.054885477,0.11968355,-0.91696346,-0.13762325,0.25760597,0.08052283,-0.15169181
2956,0.3611133,-0.05822642,-0.49938488,-1.4205488,-0.054810345,-0.22064605,0.38691026,0.11831765,0.04688573,-0.05352719,-1.2882056,-0.3252186,0.12655284,-0.052061185,-0.38366774,0.57082665,-0.13001093,0.18286869,0.43865186,0.051145736
2957,0.37175363,-0.02332111,-0.3958287,-1.4554349,-0.0277329,-0.21709251,0.44735655,0.14084843,-0.39679644,-0.0058624055,0.1377394,-0.40061343,0.12218566,0.0122508705,0.03727284,0.23031704,-0.13083011,0.24380967,-0.0039353753,-0.034770947
2958,0.34342074,0.023720736,-0.35879615,-1.3524996,0.021789843,-0.20972702,0.36165187,0.16517797,0.004346272,-0.0016556624,-0.15040906,-0.06622152,0.16273403,0.058381356,-0.028041448,-0.5751202,-0.13359328,0.34436718,-0.33950463,-0.20560601
2959,0.3635053,-0.05687723,-0.49304795,-1.4454948,-0.029926492,-0.2159388,0.45014903,0.11932202,-0.34696352,-0.031482857,0.15561797,-0.3423106,0.0029668408,-0.02951784,0.025345994,0.61409307,-0.13787834,0.19273603,0.46433327,0.007388209
2960,0.33279726,-0.071753405,-0.41499257,-1.4278854,-0.03862073,-0.19825107,0.43432134,0.1475067,0.083203405,-0.035584457,0.7988411,-0.3055306,0.16939545,-0.019070348,0.24064939,0.3364035,-0.14947112,0.18577474,0.018315995,-0.03930418
2961,0.30853885,-0.021252677,-0.32083365,-1.406439,0.027208773,-0.24215129,0.41220915,0.15143436,0.01843838,-0.04029335,0.12589946,0.21618809,0.1281255,0.09105398,0.06256448,-1.0828902,-0.14724553,0.32172567,0.02969961,-0.21937753
2962,0.3197013,-0.017344233,-0.32821462,-1.3998228,0.027492495,-0.23224798,0.41434747,0.14355671,0.10218834,-0.04613609,0.12944943,0.24172446,0.21762338,0.09266192,0.025011005,-1.0771005,-0.16044188,0.31888404,0.10553998,-0.19800234
2963,0.36324155,-0.036907732,-0.42798883,-1.4699601,-0.030803798,-0.20571181,0.45406747,0.14084843,-0.35523167,-0.049888305,0.14598778,-0.3946343,0.07813144,-0.0045175455,0.06722614,0.36937034,-0.14044927,0.22392827,0.06428711,0.009023328
2964,0.3322397,0.0034229178,-0.34315822,-1.3660034,0.023826292,-0.20972702,0.3869992,0.15032694,-0.053802624,0.01063603,-0.036428176,0.08498716,0.18881254,0.06839436,0.03050592,-0.54768217,-0.14185992,0.34590575,-0.13171186,-0.19876637
2965,0.31878078,-0.017344233,-0.34202275,-1.4015499,0.023319917,-0.22480163,0.40922362,0.14435333,0.12038627,0.021361075,0.15226772,0.25142956,0.20238145,0.10153276,0.027615177,-0.91902244,-0.15118216,0.31384525,0.08982965,-0.19357985
2966,0.31310645,0.02381041,-0.36037797,-1.3766707,0.021764787,-0.21831849,0.36588684,0.15800202,-0.03699962,0.13968079,-0.5713814,0.23029934,0.15349457,0.059242215,-0.36841103,-0.5673208,-0.15622784,0.3128816,-0.34221482,-0.17733434
2967,0.34297752,-0.0028950768,-0.3362284,-1.3741297,0.02306045,-0.21814701,0.4307657,0.15097713,-0.3781735,-0.071242176,0.1492188,0.06288886,0.18124864,0.07827444,0.06935313,-0.928407,-0.14147057,0.30696413,0.07947771,-0.18247773
2968,0.3505214,0.0025061872,-0.37826,-1.3620287,0.028159728,-0.21248293,0.37446567,0.14071485,0.017220031,-0.07672561,-0.1803266,-0.3282045,0.12762731,0.05174756,-0.030499522,-0.55598944,-0.14319612,0.34731078,0.026840797,-0.156749
2969,0.31514108,-0.028964859,-0.33440295,-1.4288827,-0.0026117996,-0.22283742,0.4108775,0.14968415,0.04079062,-0.055010885,0.24952698,0.20716718,0.24148534,0.07535269,0.012931069,-0.9908493,-0.1462532,0.28648314,0.11574277,-0.22308128
2970,0.32986176,-0.015653636,-0.32559815,-1.3852807,0.0152847655,-0.22809663,0.42421237,0.15062931,0.04309046,0.055086814,0.1739682,0.06254411,0.23203878,0.08999818,0.041622035,-1.071282,-0.14589617,0.30576134,0.084272906,-0.21047662
2971,0.3112769,-0.036426734,-0.327022,-1.4077841,0.0050972602,-0.24083626,0.39406687,0.14562,0.023647565,-0.009221638,0.25013536,0.24276513,0.14016616,0.07712031,0.018702185,-0.98628664,-0.14373857,0.29469174,0.109532386,-0.24361362
2972,0.34925425,-0.0028950768,-0.34194264,-1.3741297,0.02306045,-0.21814701,0.43042734,0.15240955,-0.3781735,-0.08352927,0.15019707,-0.0734738,0.18292208,0.07183834,0.027505757,-0.9282434,-0.14147057,0.3119637,0.071937665,-0.18247773
2973,0.36601716,-0.025769789,-0.4355139,-1.4820608,-0.04486593,-0.21874055,0.39917818,0.12386707,0.013512015,-0.054907903,-0.7694776,-0.25585258,0.007975865,-0.021334799,-0.3893532,0.44643733,-0.1271723,0.18669668,0.0838093,0.037665684
2974,0.3615008,-0.027414259,-0.41553468,-1.4271868,-0.050365835,-0.21047783,0.37215158,0.12387549,-0.018903885,0.0022668834,-1.2088606,-0.3836034,0.026121397,-0.031327892,-0.36944476,0.2759051,-0.13290446,0.1951038,0.0765649,0.056388278
2975,0.2993217,0.013886258,-0.34947893,-1.3162776,-0.0072485977,-0.21020418,0.37653404,0.1816732,-0.36351326,0.1388234,-1.2187434,-0.32669,0.054309614,-0.04091733,-0.37689015,-0.6267741,-0.12592404,0.24984837,-0.7206221,-0.15147494
2976,0.31100488,0.013886258,-0.3513491,-1.3170525,-0.0072485977,-0.21020418,0.38155282,0.18106821,-0.35705072,0.1793683,-1.2334225,-0.32669,0.04109092,-0.05624467,-0.37689015,-0.63633156,-0.11930363,0.24984837,-0.7206221,-0.16236776
2977,0.32772225,0.02796941,-0.3712606,-1.3358136,0.032289438,-0.19796246,0.37851995,0.18206763,0.01578481,0.29419264,-0.3460997,-0.28931478,0.13097668,-0.051351562,-0.19529861,-0.6200061,-0.13232453,0.29956785,-0.6419882,-0.19493994
2978,0.34455147,0.019237123,-0.33265242,-1.3049213,-0.0018291776,-0.20810089,0.37631318,0.19858685,-0.14379457,0.30587232,-1.2298247,-0.3343667,0.079245105,-0.14592916,-0.38302925,-0.7038039,-0.14632405,0.27680084,-0.7167009,-0.15050836
2979,0.34455147,0.028867608,-0.33802998,-1.3006247,-0.0018291776,-0.2152313,0.37304372,0.19858685,-0.12797782,0.2699911,-1.2302507,-0.27028686,0.077207536,-0.20494252,-0.38302925,-0.6933663,-0.14632405,0.27321196,-0.7220377,-0.15868849
2980,0.3156489,0.009878978,-0.35768718,-1.3105623,-0.009070637,-0.21331125,0.37784323,0.18221495,-0.3673253,0.21852602,-1.241085,-0.34758374,0.13724756,-0.05895953,-0.377821,-0.64942276,-0.12779741,0.2541121,-0.6754253,-0.14283645
2981,0.30177438,0.016269421,-0.3717819,-1.3345698,0.015728826,-0.20385504,0.38304904,0.17269045,-0.35463077,0.1348294,-0.35326773,-0.3458111,0.06942533,-0.054804288,-0.19529861,-0.6315217,-0.12873104,0.28084797,-0.7153821,-0.17370269
2982,0.33522564,0.018597707,-0.3409491,-1.3507215,0.022011863,-0.20601806,0.43180695,0.17849359,0.006392572,0.13357417,0.20557906,0.0711153,0.18489109,-0.0047223605,0.08825804,-0.5777334,-0.13534221,0.32457992,-0.25274503,-0.20129575
2983,0.3275711,0.010512175,-0.3484948,-1.3570203,0.027240118,-0.20084843,0.38895592,0.1959297,0.020571984,0.111564405,0.009149089,-0.35883063,0.042623326,-0.009023314,0.05054585,-0.61790097,-0.123379365,0.31142333,-0.67687035,-0.20009455
2984,0.34925425,0.004283785,-0.35018942,-1.3698839,0.020546656,-0.21814701,0.42626232,0.1591686,-0.3926321,-0.090966485,0.16550489,-0.32786554,0.17414817,0.067664854,0.06935313,-0.7615426,-0.14147057,0.32239366,0.0010339648,-0.17758045
2985,0.3253016,-0.027274251,-0.32681617,-1.409192,0.0009694332,-0.22283742,0.42529738,0.1533377,0.043273333,0.0035788026,0.2536512,0.06254411,0.22966415,0.06853158,0.012931069,-0.9109172,-0.1400008,0.29027468,0.12095667,-0.20686078
2986,0.35852993,-0.06905211,-0.50360584,-1.453878,-0.034007445,-0.21730566,0.40706697,0.1140386,0.031834383,-0.06893023,-0.07821721,0.04004143,0.1313282,-0.010682928,0.0069845403,0.53574985,-0.14160873,0.20598003,0.3574542,0.008501277
2987,0.3326164,-0.08012998,-0.47694504,-1.4567684,-0.038848676,-0.21627283,0.4146725,0.11753801,0.1640872,-0.07075558,0.26441193,0.043167945,0.050365984,-0.0020799353,0.015693648,0.52964777,-0.1529427,0.18725738,0.32232758,-0.047052633
2988,0.30060986,0.0036996333,-0.32665923,-1.3817397,0.022373596,-0.21865803,0.39966077,0.16413653,0.0025517314,-0.06941546,0.20348464,0.19599009,-0.094300576,0.09031267,0.03147269,-0.71435255,-0.1445608,0.3220962,-0.244847,-0.265061
2989,0.3197224,0.013814737,-0.34512064,-1.3699249,0.016976412,-0.21296641,0.40554804,0.18012062,-0.3274935,-0.07208908,0.14346303,0.1971226,-0.19259979,0.077223964,0.09025653,-0.5800206,-0.1440266,0.3014311,-0.6819735,-0.23790957
2990,0.33531454,-0.020095386,-0.32618663,-1.409192,0.0009694332,-0.22613081,0.4260113,0.16239108,0.05797152,0.0244352,0.45001417,-0.30524302,0.20967658,0.052812867,0.11371434,-0.93390346,-0.1424126,0.2930296,0.076502375,-0.18334374
2991,0.33279726,-0.071031384,-0.42154562,-1.4349154,-0.03862073,-0.20626622,0.41467395,0.14098819,0.08827229,0.04202132,0.79668987,-0.30774885,0.16567157,-0.008176339,0.24555193,0.40031302,-0.15048161,0.19663909,0.021122364,-0.042482156
2992,0.33279726,-0.07821026,-0.39824995,-1.4290048,-0.03862073,-0.20626622,0.41264808,0.14129056,0.07829711,0.04507351,0.77030015,-0.25195345,0.17497414,-0.0041074394,0.25018352,0.3310128,-0.14672656,0.1959615,0.03387417,-0.034108814
2993,0.35434765,-0.009381682,-0.35062346,-1.4031805,-0.0076796147,-0.22340623,0.4205491,0.16796099,-0.30734083,0.03849835,0.16714165,-0.07681665,0.19973,0.07417088,0.020618124,-1.0632486,-0.14079869,0.28309584,0.096800484,-0.18521282
2994,0.3107704,-0.01676726,-0.3185577,-1.3739318,0.011903478,-0.22858879,0.4040183,0.16979228,0.32109663,0.06306433,0.17359766,0.0744292,0.08051209,0.10762312,0.03878303,-0.6403057,-0.14244504,0.31909633,-0.1389013,-0.25185195
2995,0.3474052,-0.058320094,-0.36628363,-1.4444968,-0.04080786,-0.2245388,0.42631862,0.14396949,0.038852166,-0.061843537,0.24326082,-0.061812468,0.2203049,0.025329443,0.00636339,0.1877694,-0.13853139,0.2230854,0.029690137,-0.1023985
2996,0.35722852,-0.071073346,-0.4970811,-1.450832,-0.03493458,-0.22822896,0.44396892,0.119830444,-0.3196882,0.032005146,0.16364321,0.032200336,0.1190944,-0.005693567,0.020351416,0.5428153,-0.13694608,0.19634318,0.38736475,-0.014511781
2997,0.35050246,-0.083426364,-0.49629468,-1.4376258,-0.055118926,-0.2279577,0.43162203,0.11935132,-0.29820737,0.03433384,0.5017841,0.022727882,0.10644628,-0.03714238,0.100918055,0.567238,-0.14177555,0.16282752,0.4473285,-0.017091164
2998,0.3296151,-0.069013745,-0.39770415,-1.423632,-0.028644266,-0.20697755,0.41604808,0.14026062,0.08157927,-0.022787048,0.7998791,-0.3089019,0.20035724,-0.0041074394,0.25621718,0.3479283,-0.1459237,0.20294861,0.050137807,-0.044645373
2999,0.316553,-0.022754624,-0.3182172,-1.3765632,0.02299382,-0.22930011,0.39751482,0.15833576,0.023817386,-0.018514967,0.120919906,0.09425284,0.10996245,0.09076143,0.031673007,-1.0824298,-0.14654289,0.29957756,0.09146246,-0.23916121
3000,0.28904974,0.0009365231,-0.3352343,-1.3684307,0.031584676,-0.24260244,0.3819164,0.16965723,0.017187595,-0.037293836,0.20372672,0.19372815,-0.120409474,0.10759816,0.06206113,-0.6477502,-0.14818814,0.3335094,-0.3477312,-0.26849115
3001,0.32325876,-0.06567566,-0.40799552,-1.4815217,-0.035433557,-0.22739309,0.3994783,0.13459311,0.053091336,-0.011202151,0.24999034,0.19230145,0.17913254,0.023667917,0.014258323,0.3320308,-0.15360008,0.20986144,0.024599532,-0.056811567
3002,0.35359138,-0.063618846,-0.50760823,-1.453878,-0.034007445,-0.22256488,0.41629675,0.105289176,0.03287873,0.036388252,-0.09352256,0.037530538,0.13311933,-0.013422243,-0.0062574586,0.5617012,-0.14508393,0.21418867,0.4228769,0.007103878
3003,0.334344,-0.069013745,-0.3908786,-1.4289907,-0.035549838,-0.20579183,0.42926577,0.13506466,0.041395996,-0.08064834,0.79970366,-0.3099426,0.2082463,-0.008921144,0.24779849,0.41676265,-0.1447493,0.18906282,0.05008798,-0.052023295
3004,0.33416313,-0.06103137,-0.3824936,-1.4666942,-0.042849462,-0.22833297,0.43621275,0.12855047,0.077135466,-0.02858924,0.21979037,0.086639896,0.23646264,0.029677482,0.01661723,0.5069654,-0.1383142,0.21423228,0.038147073,-0.084538475
3005,0.3216532,0.013487024,-0.34990525,-1.3528804,0.0042896564,-0.21752992,0.37232232,0.18183658,0.012381565,0.019063903,-0.6634272,0.04590765,-0.29636154,0.06390518,-0.38240376,-0.5884478,-0.11661648,0.260945,-0.7236009,-0.23058961
3006,0.32001084,0.02899891,-0.36369336,-1.3488077,0.026208563,-0.20998088,0.35831314,0.17395574,-0.00082462863,-0.017707126,-0.3491201,-0.2984661,-0.11191233,0.058863513,-0.19354841,-0.59153557,-0.12251186,0.28674194,-0.65723485,-0.22431727
3007,0.31099468,-0.011356868,-0.31241998,-1.3775407,0.022895494,-0.21781015,0.42059442,0.15672296,0.31410047,-0.029877556,0.20228472,0.064193144,0.07281464,0.10865414,0.078264765,-0.71876365,-0.14495325,0.33777598,-0.12131681,-0.23934415
3008,0.2976239,-0.014880446,-0.33322552,-1.4018482,0.026578,-0.23210546,0.36732087,0.14290187,0.32412145,-0.03629625,-0.053065196,0.23213871,0.097161815,0.11897027,0.020489814,-0.7089205,-0.15827937,0.35794842,-0.1090152,-0.21539058
3009,0.3032139,0.009196008,-0.35161906,-1.3519067,-0.015568372,-0.24280947,0.35234332,0.17163599,0.008466866,0.02898702,-1.2137218,0.20454597,0.055841573,0.05369883,-0.36792323,-0.6239522,-0.13704062,0.26592007,-0.6967884,-0.19675095
3010,0.34320182,-0.0028950768,-0.3437418,-1.3781599,0.01729158,-0.21262762,0.43007892,0.1416581,-0.36677083,0.01447927,0.18867134,0.09352711,0.19751836,0.08041213,0.09670436,-0.9075995,-0.14809902,0.32397857,0.10122569,-0.18230893
3011,0.3293319,-0.046905857,-0.3904073,-1.4718984,-0.03772745,-0.22620738,0.43694103,0.118223116,0.004733513,0.016613169,0.16927227,0.083381,0.22750632,0.044207215,0.036991864,0.49271944,-0.13705951,0.23384985,0.07198986,-0.06660457
3012,0.3158965,0.0040623313,-0.3352343,-1.377216,0.028737767,-0.22477749,0.40426028,0.17923534,-0.019774398,0.039631218,0.20672332,0.20026816,-0.3383519,0.10816685,0.08888031,-0.5584151,-0.1442401,0.35346833,-0.3487832,-0.28024998
3013,0.33459234,0.009117837,-0.37000138,-1.3619307,0.021039667,-0.21727404,0.36581627,0.14688224,-0.30998978,-0.06594508,-0.36190307,-0.26239464,0.16892098,0.08422341,-0.19280162,-0.5667731,-0.14192738,0.3281514,-0.14671658,-0.19197312
3014,0.32001084,0.023221496,-0.36522943,-1.3585879,0.022713916,-0.2177662,0.3615779,0.17314354,-0.31020808,-0.08285282,-0.34679145,-0.25460795,-0.11257095,0.07812958,-0.1850073,-0.57836646,-0.12864022,0.29510558,-0.6310659,-0.22211088
3015,0.33893782,0.012796165,-0.3543585,-1.3325175,-0.0026075565,-0.22085044,0.35521808,0.18237239,0.0060459496,-0.0534368,-1.1872281,-0.30564934,0.14863475,0.04533817,-0.36815473,-0.61220807,-0.13300608,0.2879207,-0.52721107,-0.15801638
3016,0.33613855,-0.015653636,-0.32448676,-1.3852807,0.0152847655,-0.22283742,0.42189628,0.15367317,0.04068139,-0.080940835,0.16535665,-0.25803953,0.21616323,0.079572864,0.043597504,-1.0956256,-0.14589617,0.2975527,0.0812386,-0.19694328
3017,0.32645965,-0.034136187,-0.31139162,-1.3857921,0.017099071,-0.22048107,0.4119763,0.1606463,0.003516388,-0.07991014,0.14052357,0.059671048,-0.2016428,0.08429278,0.025584327,-0.9247581,-0.1394353,0.28579873,0.023242468,-0.2687712
3018,0.33416313,-0.066551335,-0.38809142,-1.4656562,-0.042849462,-0.22833297,0.43137053,0.12743603,0.14170605,-0.045320153,0.21887094,0.074516654,0.23192357,0.022229493,0.016327424,0.51408803,-0.13775896,0.19907871,0.050963517,-0.08199298
3019,0.3195107,0.0053902334,-0.32404277,-1.3582009,0.03242355,-0.22432604,0.3919925,0.17194018,-0.006892396,0.0116220135,0.18350849,0.07747783,-0.20089303,0.09526972,0.041524947,-0.55759376,-0.13930435,0.34269467,-0.255392,-0.28730276
3020,0.3464308,0.008434336,-0.3294133,-1.3289267,0.00762283,-0.25061554,0.37505886,0.1840525,-0.34519535,-0.12520511,-1.1968124,0.23915076,-0.34135637,-0.36628354,-0.3652281,-0.647209,-0.15854582,0.2791385,-0.7678562,-0.22259969
3021,0.32120103,-0.00028891582,-0.34681907,-1.3744961,0.023774514,-0.23402026,0.38577837,0.15673682,-0.37725994,-0.0065698484,0.17391805,0.23887873,0.0994412,0.079005904,0.04949393,-0.6953723,-0.14520834,0.3369678,-0.1452417,-0.22453274
3022,0.36404443,-0.036907732,-0.43313253,-1.4590627,-0.015758593,-0.21946537,0.41844547,0.13424984,-0.3584909,0.0015961152,0.15866639,-0.2955492,0.011545688,-0.0054688947,0.045770813,0.3982253,-0.14065689,0.23371646,0.123878285,-0.007869853
3023,0.33399445,-0.059778135,-0.38809142,-1.469855,-0.032362666,-0.22951868,0.41089606,0.13201758,0.027856689,-0.010742353,0.13703054,0.083586395,0.21216375,0.038217917,0.028730424,0.3351172,-0.14838478,0.21539806,0.06921471,-0.054738905
3024,0.3268356,-0.0033831596,-0.33756498,-1.3591567,0.04406158,-0.22380391,0.35969675,0.16699111,0.0421422,-0.021508424,-0.19895959,0.15394515,-0.09509165,-0.20503128,-0.07469894,-0.60883486,-0.16196835,0.42499313,-0.3586447,-0.2562632
3025,0.3246915,-0.018166434,-0.3431856,-1.3936278,0.040708054,-0.24653757,0.36609417,0.13757873,-0.063860826,0.044383988,-0.3074747,0.21344069,-0.11472422,-0.1788227,-0.11889377,-0.7094602,-0.16801155,0.38185257,0.104839966,-0.26731482
3026,0.3307658,-0.021435324,-0.32858735,-1.4112254,0.03064022,-0.23254827,0.3755961,0.14602846,-0.042816754,-0.053922817,-0.63332623,0.22020303,-0.10596358,-0.2484092,-0.30168262,-1.1047581,-0.16365887,0.3182497,0.043842476,-0.23615536
3027,0.3301659,0.013179232,-0.34017417,-1.3594011,0.023419583,-0.23682621,0.3770687,0.18343255,-0.30802044,-0.04890333,-0.16377406,0.188665,-0.048468165,-0.2281222,-0.05615153,-0.6000439,-0.16191761,0.33254957,-0.63941544,-0.23874317
3028,0.3389773,-0.025114384,-0.31404486,-1.4009594,0.03792179,-0.22934952,0.39670625,0.15800041,-0.027108105,0.020403994,-0.10137156,0.2435939,0.13629425,-0.28434625,0.013139991,-1.1115363,-0.16937108,0.36095747,0.08581661,-0.20962147
3029,0.30146083,-0.016383529,-0.34629706,-1.3925041,0.02709574,-0.23876071,0.3463013,0.12351212,0.017781392,-0.00034897588,-0.19120277,0.2744922,0.11221903,0.092654526,-0.04104972,-0.69877267,-0.14897108,0.36306396,0.09442115,-0.2357846
3030,0.30203834,-0.023085661,-0.3260595,-1.4090468,0.029045118,-0.24151662,0.3700331,0.12732318,0.017054439,-0.051216424,-0.088107124,0.20701939,0.12930965,0.099884935,0.01956507,-0.79857713,-0.15509945,0.3569516,0.05057008,-0.2114859
3031,0.3116097,-0.02068029,-0.36050358,-1.4020268,0.029020721,-0.24102446,0.35222512,0.12846577,0.036870267,-0.03137073,-0.19309723,0.26298892,0.22487466,0.09618052,-0.03848625,-0.7399667,-0.16216744,0.34914073,0.11142926,-0.19479641
3032,0.34489584,-0.002322686,-0.36851737,-1.3683795,0.024665078,-0.22277156,0.3744226,0.13059431,-0.32958242,0.057975627,-0.17437749,0.04772711,0.18488006,0.08291163,-0.03961335,-0.6678527,-0.14319612,0.3526726,0.049514778,-0.165746
3033,0.33652705,0.0026465235,-0.34998378,-1.3625461,0.020331645,-0.21751234,0.39133936,0.16449565,-0.3771198,0.07169404,-0.01390438,0.06478082,0.19663751,0.08766044,0.09544717,-0.5424778,-0.14798829,0.3595128,-0.12729082,-0.20523393
3034,0.30837876,0.020198174,-0.3580485,-1.3798672,0.015299678,-0.21129233,0.34590057,0.15838665,-0.07209995,-0.042683564,-0.55929846,0.18525045,0.053217918,0.07409143,-0.354956,-0.49802822,-0.13013871,0.29784858,-0.6326763,-0.21987726
3035,0.3602556,-0.038740717,-0.45456922,-1.4717427,-0.025231669,-0.21286017,0.40497375,0.11218098,-0.40311447,-0.10282572,-0.14065906,-0.28982887,-0.0001964299,0.0027274825,-0.003334701,0.4034518,-0.1431853,0.23609619,0.12843756,0.010039887
3036,0.36051935,-0.059198987,-0.49957263,-1.461676,-0.028999368,-0.21454972,0.41151947,0.10334876,-0.076059684,-0.02886374,-0.098578036,-0.29105955,0.11189185,-0.029693495,-0.008157919,0.5991705,-0.1392813,0.206171,0.43218443,0.021772545
3037,0.32986176,-0.012212671,-0.32062784,-1.4216126,0.0069228155,-0.22008151,0.43046743,0.1451169,0.047616992,0.02950657,0.18064529,0.06580301,0.21700162,0.07558535,0.04136678,-0.89315623,-0.13672513,0.28907558,0.12193749,-0.18284231
3038,0.3130828,0.020871507,-0.36477852,-1.349569,0.026208563,-0.20563725,0.36372027,0.16928601,0.006932391,0.16414638,-0.34423566,0.079825774,0.08504106,0.056270488,-0.19770303,-0.58312917,-0.1335232,0.2967211,-0.6319755,-0.20010556
3039,0.32452893,0.012796165,-0.35244936,-1.3241037,-0.012839884,-0.2170684,0.35960966,0.18241405,0.005168421,0.073267855,-1.1978459,-0.35558006,0.067185745,0.03621178,-0.377821,-0.66677785,-0.12592404,0.26435697,-0.6753791,-0.14672382
3040,0.3197013,-0.023416236,-0.33504018,-1.4012672,0.0049956045,-0.23224798,0.41160533,0.16490777,0.028346542,0.06915658,0.14346136,0.24172446,0.22351108,0.012758672,0.032243885,-1.0823216,-0.1562955,0.29887775,0.09162167,-0.22012733
3041,0.3330413,-0.004585673,-0.35318384,-1.395141,0.019350734,-0.21262762,0.4189952,0.135672,-0.38879517,-0.05968336,0.21715191,0.21112515,0.1934901,0.054131307,0.07542006,-0.7523747,-0.15525866,0.31973204,0.04633647,-0.17551528
3042,0.34079093,-0.004585673,-0.3474572,-1.4010545,0.019862,-0.21262762,0.41558385,0.14030638,-0.36888596,-0.027647717,0.079986185,0.23175359,0.18764207,0.08435066,0.09011773,-1.061951,-0.1575448,0.3276712,0.105360225,-0.161389
3043,0.3247148,-0.027274251,-0.31872842,-1.409192,0.0009694332,-0.2208716,0.42832735,0.15653215,0.07730614,-0.05678186,0.50996584,0.08521956,0.22738203,0.05742012,0.11211732,-0.89879304,-0.14720476,0.27289706,0.09703938,-0.18802978
3044,0.36877328,-0.03342528,-0.40219775,-1.467409,-0.030803798,-0.22151697,0.4439299,0.1304762,-0.3550827,-0.1050735,0.12478555,-0.29981965,0.06777859,0.00785308,0.023236556,0.3550715,-0.13572744,0.21447007,-0.01700086,-0.0005344525
3045,0.36324155,-0.028986078,-0.42477566,-1.4620966,-0.041924305,-0.21673214,0.4439299,0.13648573,-0.39017698,-0.10494572,0.16377728,-0.31252205,0.08260259,-0.005446759,0.037928678,0.29464024,-0.13852265,0.20749232,0.0904604,0.017315004
3046,0.33590773,-0.061967418,-0.3994777,-1.4668955,-0.035549838,-0.2286253,0.43457726,0.13057731,0.07516995,-0.07279437,0.54253423,-0.29285544,0.20615922,0.001114246,0.14405045,0.5015107,-0.1367558,0.19322956,0.05105004,-0.05631939
3047,0.34287307,-0.058320094,-0.3770794,-1.4444968,-0.03708947,-0.22695673,0.42737082,0.13057731,0.06828193,0.05447443,0.51856077,-0.26083994,0.21874768,0.004797049,0.142086,0.19008441,-0.14075463,0.22544485,0.018945651,-0.08681152
